Date,Open,High,Low,Close,Volume
2021-11-03,321.05615397648955,322.0176878484429,317.9311688926411,321.1523132324219,21500100
2021-11-04,320.08504044542997,323.59463338175044,316.83505110356475,323.49847412109375,23992200
2021-11-05,325.4888877422965,325.75811609186775,321.556217155061,323.13311767578125,22570100
2021-11-08,324.325478043448,324.66202088646315,321.57550428148005,324.02740478515625,20897000
2021-11-09,324.14263606886954,325.69072070181716,321.6618918462256,323.02728271484375,21307400
2021-11-10,321.70050318931953,321.7581928936182,317.2293750440023,318.07550048828125,25500900
2021-11-11,318.5080668518854,320.9311214307009,317.796541239689,319.6426696777344,16849800
2021-11-12,321.07538671393917,324.2580613168727,320.9503826221052,323.7676696777344,23831000
2021-11-15,324.5561561818509,324.88307418193443,321.18116285112575,323.1427001953125,16723000
2021-11-16,322.7677173822912,327.5657918667416,322.60427303916015,326.4504089355469,20886800
2021-11-17,326.49861134342495,329.6293143564149,325.59311335095464,326.6719970703125,19053400
2021-11-18,325.7664394516795,329.87971962558396,324.7453511615108,328.7430114746094,22463500
2021-11-19,330.06278336471644,332.43247631359634,329.6389320213559,330.5155029296875,21963400
2021-11-22,331.9701093321085,336.83475779834544,327.08620558426253,327.3559265136719,31031100
2021-11-23,324.6778802533964,326.98980687418253,321.31599723176595,325.2847595214844,30427600
2021-11-24,323.9361449609553,325.7471403709016,321.65314542299626,325.5063171386719,21661300
2021-11-26,322.07705238453224,325.5256287318422,316.0757258160542,317.5784606933594,24217200
2021-11-29,322.64540869619697,326.585274135935,322.4527383080336,324.27337646484375,28563500
2021-11-30,323.0115272044594,325.38122057037424,316.9138639491805,318.45513916015625,42885600
2021-12-01,322.82848542960454,326.8261467091806,317.29919134448687,317.9638366699219,33337600
2021-12-02,318.1756812750894,321.2485884430419,315.76744866054173,317.3954162597656,30766000
2021-12-03,319.8036737217345,320.48763300351385,306.3561099885442,311.1533203125,41779300
2021-12-06,312.05875546742715,315.4302807120009,307.51201167599294,314.2165222167969,30032600
2021-12-07,319.46652904482426,323.4738023613807,317.9830494801912,322.6261291503906,31021900
2021-12-08,323.0017714613644,323.1847994820111,318.6573106513333,322.67425537109375,24761000
2021-12-09,322.1348670016077,324.13850382611764,319.92891744874584,320.8729553222656,22214200
2021-12-10,322.6839669365227,330.4095678226741,322.5009388766094,329.9664611816406,38095700
2021-12-13,328.17472556559255,331.17058275210826,326.6334505414845,326.94171142578125,28899400
2021-12-14,320.98847186636954,322.35636076418,312.2128579722413,316.28759765625,44438700
2021-12-15,316.54772931653724,322.8862143337398,312.5886088133381,322.36602783203125,35381100
2021-12-16,323.3870399702623,324.3985151184715,311.1628511430111,312.9738464355469,35034800
2021-12-17,309.101507137352,312.993219650069,305.6047483392989,311.914306640625,47750300
2021-12-20,308.30189894992657,310.9509545801387,305.912951232269,308.16705322265625,28326500
2021-12-21,311.4231023950883,315.7001270429204,308.0611887532522,315.2762756347656,24740600
2021-12-22,316.2491091479911,321.3641930953662,313.7927235316347,320.9692687988281,24831500
2021-12-23,320.5357502177873,324.0421508973986,320.5164949405719,322.404541015625,19617800
2021-12-27,323.14632143413695,329.908658361648,323.1174238146764,329.8797607421875,19947000
2021-12-28,330.55406718206604,331.18984424383433,327.827960266222,328.72381591796875,15661500
2021-12-29,328.7719682057402,331.6618479007126,327.21143787403537,329.39813232421875,15042000
2021-12-30,329.3595803926416,330.53479926844375,326.38300794269304,326.8646545410156,15994500
2021-12-31,326.0843763307589,326.9031519971822,323.52201300272316,323.9747619628906,18000800
2022-01-03,323.0403535774783,325.59307446526094,317.67480384527,322.4623718261719,28865100
2022-01-04,322.5393874417457,322.89583055126775,314.1491135080895,316.93304443359375,32674300
